,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,label
11,1,0.36353946783632013,-0.31636162405980434,1.4685639167543871,-0.5006818852205999,-1.2864267413181558,-0.10523609267182242,-0.3493274575777856,-0.9856905200768921,0.19203804088612544,1.5310667352000247,-0.23699080272509654,0,1,0,0,0,0,0
12,1,-1.368498456211284,-0.014388344580307138,0.0016099734393353864,0.41884571621963496,1.4788751919430527,0.784639874089215,-0.3213029674795895,-1.0373889568153005,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
13,1,-1.9085963034949456,-1.0927125661535828,0.9446914055054502,-0.8870868488589925,0.952151014179013,-0.07079380273107345,-0.4115678948888956,-1.4475298882733412,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,0,0,0,0,0,1,0
14,1,-1.3535992052517347,-0.5290419891370003,-2.3489184725240713,-0.41788082158380147,0.4254268364149733,-1.2017991736563063,-0.314963389381266,-0.07579803348090268,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
15,1,-0.4596441476787778,0.04076174100510539,-0.3142451053178056,0.06294640760532588,-0.2329783857900764,1.4414463334244279,-0.3412696760696362,0.22749946205109364,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,1,0,0
16,1,0.3374657786571097,-1.1657791856726103,-0.6658031358299938,-1.5030105502976332,-1.023064652436136,-0.2662504608471252,-0.43556349423301705,1.4337963192806251,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
17,1,-1.2381300103152282,0.7605621137289029,1.0997145077264219,-0.804285785222194,2.2689614585891125,0.7810354483977413,-0.27633343685690265,0.20337352490650318,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
18,1,-0.698032163031566,1.2799001350822554,-0.717036068020487,-1.2793024134543534,0.03038370309194347,-0.721192394170333,-0.2548558942340779,0.44807945880163647,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
19,1,1.067529075675024,-0.702363930613398,0.11382766874248158,-1.4332833388140134,-1.154745696877146,-1.3752120985905425,-0.4835546929212599,1.295933821311536,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,0,1,0,0
20,1,-1.5882624078646361,-0.6329675444608251,0.47677321518463905,0.5045520803349172,1.6105562363840626,0.13143784044547596,0.3816495965162839,-0.8133623976155304,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
21,1,-1.3535992052517347,0.7501309241610842,-0.18272044220397757,-1.4550730924026447,2.2689614585891125,2.959727220311338,-0.33350813652869815,-0.6617136498495322,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
22,1,0.47900866277282783,0.09905084196972311,0.9446914055054502,-0.6779052144081332,-1.2864267413181558,-1.0496123111274156,0.12584465782926096,0.37570164736786477,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
23,1,-1.6329601607432842,0.8005000478612466,1.3076369682127238,-0.8071910857006782,1.8739183252660825,0.4322405143907367,0.0005046815021279222,-0.42045427840362587,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
24,1,0.009682257547024758,0.005315013492239539,0.5405661666378866,-0.5529772938333146,-1.023064652436136,-0.3203168462192312,-0.35821471659412685,0.38948789716477367,-0.7169515096981637,-0.2997144370528887,3.5779636653437685,0,1,0,0,0,0,0
25,1,-1.2120563211360167,-0.7729676303733573,2.4350488159221517,-0.37865926512426545,0.03038370309194347,-1.2042021241172889,-0.0758368734482436,-0.35152302941908126,-0.7169515096981637,3.3618479074529377,-0.23699080272509654,0,0,0,0,0,0,0
26,1,-1.8005767340382133,-0.7905944090411993,0.24401805569142748,-1.7906352976675646,2.4006425030301224,0.03572031374967362,-0.4543748591509394,-1.416510826230296,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
27,1,0.5535049175705743,-0.3074275033651447,-1.5180547308815677,0.2445276875105855,-1.2864267413181558,-1.2983176838391028,-0.3773815718727029,0.16201477551577628,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,0,1,0,0,0,0,0
28,1,-1.8005767340382133,-0.7905944090411993,2.072103269479991,-1.7906352976675646,1.6105562363840626,-0.017545088135438147,-0.40733163475777295,-1.1407858302921174,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
29,1,-1.8005767340382133,-0.7905944090411993,2.072103269479991,-1.2909236153682897,2.6640045919121422,0.888367235654959,2.0349760155229717,-1.5888389486916574,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
30,1,-1.562188718685425,-0.7835436975740624,0.9446914055054502,-1.497199949340665,0.8204699697380031,-0.5654177932394447,-0.2137671333818601,-0.9443317706861653,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
31,1,-0.7390051031703266,-0.21108387749570656,-1.8444479206094466,-0.9016133512514132,-0.4963404746720963,1.165107030411442,-0.23897732479154818,-0.6858395869941228,-0.26245673440601913,1.5310667352000247,-0.23699080272509654,1,0,0,0,0,0,0
32,1,-1.8005767340382133,-0.7905944090411993,1.6041850628940668,-1.8313095043663425,1.7422372808250726,1.0285393458789374,-0.32174733043040654,-0.940885208236938,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
33,1,-1.562188718685425,-1.162253829939042,1.0997145077264219,-0.18545678330506918,1.3471941475020428,0.6004136720805577,-0.2855761862338976,-1.1614652049874807,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
34,1,-1.327525516072524,-0.7764929861069255,0.47677321518463905,0.4275616176550875,1.2155131030610329,0.08379601025879979,1.4551119889034247,-0.8202555225139849,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
35,1,-1.8005767340382133,-0.7905944090411993,0.8612622803173541,-1.274944462736627,1.6105562363840626,-0.8113030364571762,-0.39263803318408874,-1.3785986392887966,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
36,1,-1.8005767340382133,-0.7905944090411993,0.6803525159135735,-1.786277346949838,2.0055993697070926,-0.4088088342426098,-0.4946637666916865,-1.592285511140885,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
37,1,-0.38887270562091875,-0.7478555073397193,0.5817458590632927,-1.6555388254180514,-1.023064652436136,-0.22858754966892336,0.30427119468067254,-1.0580683315106638,0.64653281617827,-0.2997144370528887,3.5779636653437685,1,0,0,0,0,0,0
38,1,-0.8581991108467213,-0.7622466855397656,-0.24911787769967592,-0.6648313622549548,-0.10129734134906647,-0.09642527431488664,0.33816127572965393,0.06206446448818661,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
39,1,-1.0928623134596225,-0.7693939820954933,1.900733173840526,-0.0982977689505446,0.1620647475329534,-0.024753939518385608,1.293215753822408,-0.2619124057391732,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
40,1,-1.562188718685425,-0.7835436975740624,1.900733173840526,-1.0250886215869899,0.8204699697380031,-0.21697328910750802,0.711574275399593,-0.7065189616894861,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
41,1,-1.8005767340382133,-0.7905944090411993,1.2412395164519092,-1.4986525995799067,1.7422372808250726,-0.4088088342426098,-0.2528414488570406,-1.030495831916846,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
42,1,-1.327525516072524,-1.082281376585764,-1.3101322899134025,0.28084394349163744,1.083832058620023,-0.8413399172194572,-0.39263803318408874,-1.3441330147965243,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,0
43,1,-0.7390051031703266,-1.0715604317521723,2.072103269479991,-1.8313095043663425,-0.8913836079951261,-0.31270750309278667,-0.5010625931834523,-1.6129648858362482,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,0,0,0,1,0,0,0
44,1,-0.38887270562091875,-0.7478555073397193,-1.0135841789669462,0.8764305415808893,-0.2329783857900764,0.2520025425275738,-0.031815317120633166,0.010366027749778123,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
45,1,-1.4467195237489179,-0.7343818874812864,0.4549405190175135,0.25614888942452213,2.2689614585891125,0.4205928792503684,-0.2983145908239867,-1.116659893147527,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
46,1,-1.6813827263618193,-0.7267516654826042,-3.1634352288806364,-1.3955144325937194,1.3471941475020428,0.8407087181788063,-0.4619290293148295,-1.044282081713755,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,1,0,0,0,0
47,1,-1.4467195237489179,-0.7648061903874248,-0.9086115350882925,0.31570754923344735,1.6105562363840626,-0.07279626144855886,-0.3607327733154236,-0.7892364604709399,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
48,1,-1.2120563211360167,-0.7729676303733573,0.4328107730582377,-0.3844698660812336,0.29374579197396333,-0.5890468061057725,0.19478016359934808,-0.31705740492680895,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
49,1,-1.8005767340382133,-0.6780244882884873,1.3076369682127238,-1.7920879479068066,2.1372804141481025,1.1727163735378865,-0.4176112310200077,-1.2614155160150704,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
50,1,-1.8005767340382133,-0.7905944090411993,-0.3540905215783266,-1.66861267757123,1.8739183252660825,0.49910594826527277,-0.44824265042966394,-1.6129648858362482,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
51,1,-0.7390051031703266,0.023617887780218116,-1.162459848507524,-0.27697374837732014,0.03038370309194347,-1.2742714919398017,-0.39637068197095204,0.261965086543366,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,0
52,1,-0.62353590823382,2.3883589042958966,-0.24911787769967592,-1.2429861574733014,1.3471941475020428,-0.7332238337647217,-0.429312788724857,-0.8099158351663032,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,0
53,1,-0.8581991108467213,-0.9958860148411901,-2.312366115809793,0.5568474889476324,0.03038370309194347,-1.165754916741569,-0.41621889377411425,-0.1964277192038558,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,1,0,0,0,0
54,1,1.3766885330856717,-1.0827643020287185,-0.11268368726496635,-0.005328153639051578,-2.2081940524052253,-1.2622567396348894,-0.4099681882659542,1.5682122548004869,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
55,1,-0.62353590823382,0.3844114862115827,0.11382766874248158,0.6556277052160936,0.952151014179013,3.783922539937379,0.008888329174209854,-1.3337933274488425,0.19203804088612544,1.5310667352000247,-0.23699080272509654,0,0,0,0,0,1,0
56,1,-0.2696786979445241,-1.3497254868940087,-1.673077831476028,-1.5349688555609586,-1.2864267413181558,-1.3703895103791013,-0.4669058943639806,0.9995294506779936,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
57,1,0.4343109098941797,1.7336568812823765,1.5490438025260842,-0.35686951153563423,-0.7597025635541161,-0.140496053389042,0.7334961809732348,0.9409378890411305,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,1
58,1,0.08417851234477126,0.3973538880827654,0.47677321518463905,0.3476658544967731,-0.7597025635541161,-0.03274708709885077,0.7739332094975875,1.6061244417419867,0.64653281617827,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
59,1,-0.9773931185231154,-0.5487936397538424,0.11382766874248158,-0.7098635196714591,0.03038370309194347,-0.907838233929449,-0.40146604380698775,0.7755028914782235,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
60,1,-0.15048469026813002,0.37987198704780967,0.24401805569142748,-0.7941172335474995,-0.7597025635541161,1.6697433145072405,-0.14948262649699157,0.8651135151581318,-0.7169515096981637,3.3618479074529377,-0.23699080272509654,0,1,0,0,0,0,0
61,1,-1.8005767340382133,-0.7905944090411993,-0.545665988646135,-1.460883693359613,1.6105562363840626,1.4534610857293402,-0.4251654011838978,-1.1304461429444357,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
62,1,-0.7390051031703266,-0.9933748025378264,-1.673077831476028,-1.613411968480031,-0.7597025635541161,-1.2618562478913922,-0.44530985495427133,-0.4962786522866251,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
63,1,-0.15048469026813002,-1.0607429018299899,-0.7101380490860109,-0.746179775652511,-1.154745696877146,-0.80529566030472,-0.46954244787216187,0.8306478906658595,0.19203804088612544,-0.2997144370528887,3.5779636653437685,0,1,0,0,0,0,0
64,1,-1.562188718685425,-1.010760118484191,0.9118314819669604,-0.5936515005320929,1.083832058620023,0.16788258910371034,-0.3105197598730954,-1.4061711388826144,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,1,0,0,0,0,0,0
65,1,-0.62353590823382,-1.3837717306223065,-0.810483349120979,0.2706753918169431,-0.6280215191131062,-1.3820037709405166,-0.36819807088915024,-0.34118334207139966,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,1
66,1,-0.8581991108467213,-0.9958860148411901,0.5405661666378866,-0.2246783397646052,-0.2329783857900764,0.16788258910371034,-0.01789194466169851,-0.9064195837446657,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,0,0,0,0,0,0,0
67,1,-0.9773931185231154,-0.7658203338176295,1.3714299034008552,-0.5892935498143665,0.03038370309194347,0.5523713501503845,0.12012718786208142,-0.22744678124690085,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
68,1,0.5535049175705743,0.10373521876638236,-0.7628563278279348,0.6933966114363873,-0.10129734134906647,-0.7452385860696341,0.15697968858317654,0.6583197682044979,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
69,1,-1.6813827263618193,-0.7870690533076308,2.2636787202826834,-0.8899921493374765,1.083832058620023,0.3120596167626595,-0.43707432826579506,-1.533693949504022,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
70,1,-1.8005767340382133,-0.7905944090411993,0.3645555198814929,-1.1689009952719553,2.6640045919121422,2.101873905740591,-0.4769781212491674,-1.578499261343976,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
71,1,-1.562188718685425,-0.40488185775337837,1.6041850628940668,-1.4361886392924974,1.2155131030610329,0.2568084434495388,0.20037913677964309,-0.7720036482248037,1.1010275914704146,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
72,1,-0.8581991108467213,-0.2950646120255075,-0.24911787769967592,0.36655030760692026,0.29374579197396333,-0.7692514033899827,-0.16663503639853022,0.0344919648943686,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
73,1,1.0228313227963768,-0.4525948915172906,2.174532488557263,-0.8943501000552028,-0.8913836079951261,0.6725188731995088,1.1700679680526391,0.9822966384318574,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,1
74,1,-0.9773931185231154,-1.1533680017886778,0.47677321518463905,1.0739909741178117,1.6105562363840626,0.14425357623738255,-0.49309368426546624,-1.4819955127656135,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,1
75,1,0.19964770728127845,-1.1353065902221766,-0.9086115350882925,1.0739909741178117,-0.7597025635541161,0.37295104906369225,-0.4001033307578154,-0.4032214661574897,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,1
76,1,-0.38887270562091875,0.9096894905132763,-0.545665988646135,0.12976831861046156,0.03038370309194347,0.3236738773240748,-0.3081201999386832,-0.43079396575130774,0.64653281617827,-0.2997144370528887,3.5779636653437685,0,1,0,0,0,0,1
77,1,-1.8005767340382133,-0.9406393441671864,-0.545665988646135,-1.3301451718278259,1.6105562363840626,-1.1297106598268318,-0.4912866082654768,-1.2338430164212528,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,1,0,0,0,0
78,1,-1.327525516072524,-1.2351755718251831,0.3645555198814929,-0.9495508091464017,0.03038370309194347,-0.80529566030472,-0.32429501134842437,-0.9305455208892562,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
79,1,-0.5043419005574253,-0.9093457754637299,-1.8444479206094466,0.7834609262693962,-0.10129734134906647,-0.9486717044766749,-0.3371519127253981,1.1304988237486284,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
80,1,-1.6813827263618193,-1.0886076998884688,1.3076369682127238,-1.520442353168538,1.3471941475020428,1.5255662868482913,0.12252674779649356,-1.578499261343976,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
81,1,-1.6813827263618193,-1.0886076998884688,-0.18272044220397757,-1.0541416263718313,1.3471941475020428,1.5255662868482913,0.12252674779649356,-1.5888389486916574,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
82,1,-1.327525516072524,-1.1128505571247886,1.2412395164519092,0.3476658544967731,0.8204699697380031,-0.6146615904001094,-0.2594772689225754,-1.0994270809013906,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
83,1,-0.9773931185231154,-0.9208394010060488,0.9446914055054502,0.3476658544967731,0.29374579197396333,-0.6146615904001094,-0.2594772689225754,-1.0994270809013906,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
84,1,-1.327525516072524,-1.082281376585764,0.1671606874994202,-0.05471826177328218,0.6887889252969932,-0.7332238337647217,-0.39210479764310824,-0.554870213923488,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
85,1,-0.035015495331622834,-0.6726640158716914,-0.7628563278279348,-0.7999278345044678,-1.2864267413181558,-0.64750191336687,-0.4406292318723316,-0.36530927921599016,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
86,1,1.1420253304727706,0.603466467135779,0.11382766874248158,1.004263762634192,-1.154745696877146,-0.744838094326137,0.47872808917145165,0.7582700792320873,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
87,1,-1.6813827263618193,-0.9378383765980499,0.16190539636747697,-1.328692521588584,0.952151014179013,-0.8177109043531294,-0.4442433838723104,-1.0236027070183915,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
88,1,1.1420253304727706,1.5705246666523198,0.7733213261310982,-1.0701207790034941,-1.2864267413181558,-1.117679220232443,0.16189730523888538,0.5307969575830902,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
89,1,-0.9773931185231154,1.5595139665529556,0.8782939700097518,-1.4158515359431085,0.6887889252969932,-0.9494726879636691,-0.19605186374261985,-0.14817584491467461,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,1
90,1,-0.2696786979445241,-1.0350512682648063,-2.140996026676371,-0.053265611534040136,-1.023064652436136,-1.3099319444005182,-0.4161300211839508,0.2860910236879567,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,1
91,1,-0.38887270562091875,-0.7795837089418349,-1.0135841789669462,-0.03583380866313532,-0.7597025635541161,-1.117679220232443,-0.13638873154624878,1.3545253829483983,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
92,1,-1.327525516072524,0.3128419355657144,1.6041850628940668,-1.1340373895301457,1.4788751919430527,3.519998480972802,1.3332972919861072,-0.26535896818840043,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
93,1,-0.38887270562091875,-0.4901181984348613,0.7367689612842645,0.7834609262693962,-0.2329783857900764,-0.3347178616956498,-0.005212788465051629,-0.7134120865879406,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
94,1,-1.562188718685425,-0.10189443484367657,0.19318544050714095,-1.3243345708708576,2.1372804141481025,0.5519708584068874,0.6952809672029673,-1.2958811405073427,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
95,1,-1.6813827263618193,-0.7870690533076308,-0.3540905215783266,-1.104984384745304,1.3471941475020428,-0.9731017008299969,-0.46080330983942625,-1.4199573886795231,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
96,1,-0.2696786979445241,0.05244853672460624,2.2636787202826834,1.0739909741178117,0.4254268364149733,2.295311417849681,2.6835681785355576,-0.06890490858244837,0.19203804088612544,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
97,1,-1.562188718685425,-0.026171725388398813,1.8362171729726087,-1.7267186871409128,2.0055993697070926,1.3813892591893422,-0.4105902963970981,-1.4199573886795231,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
98,1,-1.562188718685425,-0.10189443484367657,0.7733213261310982,-1.4768628459912758,2.1372804141481025,1.6649207262957995,0.6952809672029673,-1.282094890710434,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
99,1,-1.0928623134596225,-0.38363313826337697,0.8266543448880397,-0.428049373258496,2.1372804141481025,-0.012722499923996718,3.2908345871221565,-1.6129648858362482,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
100,1,-1.9160459289747205,-1.2421779907480244,1.2139025427750154,-1.7688455440789332,1.6105562363840626,0.5507693831763962,-0.3615622508236154,-0.9753508327292103,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
101,1,-0.15048469026813002,-1.0847442963448324,-0.3540905215783266,-1.424567437378561,-1.154745696877146,0.36013531327178566,-0.4166336325282102,0.9719569510841758,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,0,0,0,0,0,0,0
102,1,1.0228313227963768,-1.185144495935089,0.8782939700097518,0.6222167497135258,-0.2329783857900764,-0.19254329275418608,-0.4995517591506742,-1.6129648858362482,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,1,1
103,1,-1.562188718685425,-0.026171725388398813,1.6041850628940668,-0.9829617646489696,2.1372804141481025,0.32207191035008653,0.5995355634002507,-1.4854420752148405,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
104,1,-1.0928623134596225,1.0822870438252425,0.47677321518463905,-0.4440285258901588,1.3471941475020428,0.4562366444216086,-0.38733530197100513,-1.0408355192645278,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
105,1,-1.562188718685425,-0.026171725388398813,0.6803525159135735,-1.3795352799620566,2.2689614585891125,0.32167141860658943,0.5995355634002507,-1.4854420752148405,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,0,0,1,0,0,0
106,1,-0.035015495331622834,-0.2545954599059139,0.3645555198814929,-0.349606260339424,-1.023064652436136,-0.3851965086657583,0.27755016923820647,-0.2515727183914916,-0.7169515096981637,1.5310667352000247,-0.23699080272509654,1,0,0,0,0,0,1
107,1,-0.7390051031703266,-0.5239229794416818,-0.3540905215783266,-0.9786038139312433,-0.4963404746720963,-1.1289096763398376,-0.3349597221680339,-0.1585155322623562,-0.7169515096981637,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
108,1,0.08417851234477126,-0.4101940376258787,-1.4457534360530848,-1.103531734506062,-1.2864267413181558,-1.3820037709405166,-0.46963132046232525,1.209769760080855,0.64653281617827,-0.2997144370528887,-0.23699080272509654,0,0,0,0,0,0,0
109,1,-0.7390051031703266,0.02366618032451353,1.2412395164519092,0.26050684014224856,0.29374579197396333,0.04773506605458605,1.1798143287738934,1.0581210123148566,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,0,1,0,0,0,0,0
110,1,-0.62353590823382,-0.4014530871084009,0.03039854355438548,-0.782496031633563,0.03038370309194347,0.38376432613811345,0.7016205453012907,1.051227887416402,-0.26245673440601913,-0.2997144370528887,-0.23699080272509654,1,0,0,0,0,0,0
